"Title","Phonics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","All","79","%","1118"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","All","76","%","4087"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","All","76","%","3535"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","All","82","%","1850"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","All","81","%","11722"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","All","79","%","2490"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","All","78","%","1705"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","All","81","%","2572"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","All","79","%","2429"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","All","85","%","2180"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","All","76","%","1526"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","All","77","%","1055"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","All","83","%","1817"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","All","79","%","1453"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","All","81","%","3755"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","All","83","%","3787"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","All","80","%","1544"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","All","83","%","1967"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","All","80","%","2893"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","All","79","%","2608"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","All","81","%","2014"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","All","77","%","2526"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","All","78","%","2825"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","All","78","%","3062"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","All","83","%","2386"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","All","80","%","3669"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","All","83","%","3601"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","All","82","%","2951"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","All","87","%","2152"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","All","77","%","1783"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","All","84","%","3641"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","All","76","%","4322"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","All","78","%","2037"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","All","81","%","11887"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","All","77","%","4895"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","All","79","%","2470"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","All","81","%","1550"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","All","78","%","3140"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","All","84","%","3888"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","All","78","%","1990"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","All","79","%","2002"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","81","%","15624"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","81","%","5021"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","All","78","%","2166"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","All","78","%","1812"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","All","81","%","2239"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","All","80","%","5193"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","All","82","%","4758"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","All","83","%","11148"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","All","82","%","6530"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","All","84","%","1202"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","All","81","%","2395"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","All","81","%","2902"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","All","77","%","757"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","All","81","%","2965"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","All","77","%","1916"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","All","84","%","1206"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","All","80","%","8369"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","82","%","10773"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","All","80","%","6170"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","All","82","%","14148"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","All","81","%","13723"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","All","76","%","1271"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","All","81","%","1962"
