"Title","Rates of criminal reoffending"
"Time period","2000 to 2015"
"Location","England and Wales"
"Source","NOMS Offender Equalities Statistics Bulletin"
"Department","Ministry of Justice"
"Last update","24 November 2016"
"
"
"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography_code","Geography_name","Geography_type","Age group","Age group_type","Value","Denominator","Numerator"
"Percentage of offenders who reoffend",2010,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000002","North West","Region","15 to 17","Juvenile",38.7,413,160
"Percentage of offenders who reoffend",2010,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000002","North West","Region","15 to 17","Juvenile",33.3,162,54
"Percentage of offenders who reoffend",2010,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000002","North West","Region","15 to 17","Juvenile",26.5,34,9
"Percentage of offenders who reoffend",2010,"Year","White","White/Black/Asian/Other/Not Recorded","E12000002","North West","Region","15 to 17","Juvenile",37.9,10154,3851
"Percentage of offenders who reoffend",2010,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",22.7,203,46
"Percentage of offenders who reoffend",2010,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",31.4,185,58
"Percentage of offenders who reoffend",2010,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",4.5,110,5
"Percentage of offenders who reoffend",2010,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",21.4,14,3
"Percentage of offenders who reoffend",2010,"Year","White","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",31.1,3540,1100
"Percentage of offenders who reoffend",2010,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",29.2,431,126
"Percentage of offenders who reoffend",2010,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",36.5,381,139
"Percentage of offenders who reoffend",2010,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",6.1,147,9
"Percentage of offenders who reoffend",2010,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",17.2,29,5
"Percentage of offenders who reoffend",2010,"Year","White","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",36.8,7129,2626
"Percentage of offenders who reoffend",2011,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",17.4,23,4
"Percentage of offenders who reoffend",2011,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",53.8,13,7
"Percentage of offenders who reoffend",2011,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",3.3,30,1
"Percentage of offenders who reoffend",2011,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",50,2,1
"Percentage of offenders who reoffend",2011,"Year","White","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",36.9,1552,573
"Percentage of offenders who reoffend",2011,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",29.5,61,18
"Percentage of offenders who reoffend",2011,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",42.3,26,11
"Percentage of offenders who reoffend",2011,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",21.2,33,7
"Percentage of offenders who reoffend",2011,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",22.2,9,2
"Percentage of offenders who reoffend",2011,"Year","White","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",41.3,3711,1531
"Percentage of offenders who reoffend",2008,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","10 to 14","Juvenile",32.1,405,130
"Percentage of offenders who reoffend",2008,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","10 to 14","Juvenile",34.8,1835,638
"Percentage of offenders who reoffend",2008,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","10 to 14","Juvenile",8.2,280,23
"Percentage of offenders who reoffend",2008,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","10 to 14","Juvenile",29.1,103,30
"Percentage of offenders who reoffend",2008,"Year","White","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","10 to 14","Juvenile",32.7,2822,923
"Percentage of offenders who reoffend",2008,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","15 to 17","Juvenile",31.5,1285,405
"Percentage of offenders who reoffend",2008,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","15 to 17","Juvenile",40.8,4504,1838
"Percentage of offenders who reoffend",2008,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","15 to 17","Juvenile",5.1,606,31
"Percentage of offenders who reoffend",2008,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","15 to 17","Juvenile",29,297,86
"Percentage of offenders who reoffend",2008,"Year","White","White/Black/Asian/Other/Not Recorded","E12000007","London","Region","15 to 17","Juvenile",34.8,6385,2222
"Percentage of offenders who reoffend",2008,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","10 to 14","Juvenile",21.2,33,7
"Percentage of offenders who reoffend",2008,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","10 to 14","Juvenile",39.4,132,52
"Percentage of offenders who reoffend",2008,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","10 to 14","Juvenile",7.3,109,8
"Percentage of offenders who reoffend",2008,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","10 to 14","Juvenile",12.5,8,1
"Percentage of offenders who reoffend",2008,"Year","White","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","10 to 14","Juvenile",28.7,4604,1320
"Percentage of offenders who reoffend",2008,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","15 to 17","Juvenile",20.3,69,14
"Percentage of offenders who reoffend",2008,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","15 to 17","Juvenile",39.4,289,114
"Percentage of offenders who reoffend",2008,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","15 to 17","Juvenile",13.3,158,21
"Percentage of offenders who reoffend",2008,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","15 to 17","Juvenile",24.3,37,9
"Percentage of offenders who reoffend",2008,"Year","White","White/Black/Asian/Other/Not Recorded","E12000009","South West","Region","15 to 17","Juvenile",33.1,8041,2658
"Percentage of offenders who reoffend",2008,"Year","White","White/Black/Asian/Other/Not Recorded",NA,"Unknown",NA,"10 to 14","Juvenile",14.3,7,1
"Percentage of offenders who reoffend",2008,"Year","Asian","White/Black/Asian/Other/Not Recorded",NA,"Unknown",NA,"15 to 17","Juvenile",100,1,1
"Percentage of offenders who reoffend",2008,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded",NA,"Unknown",NA,"15 to 17","Juvenile",0,1,0
"Percentage of offenders who reoffend",2008,"Year","Other","White/Black/Asian/Other/Not Recorded",NA,"Unknown",NA,"15 to 17","Juvenile",0,2,0
"Percentage of offenders who reoffend",2008,"Year","White","White/Black/Asian/Other/Not Recorded",NA,"Unknown",NA,"15 to 17","Juvenile",22.2,9,2
"Percentage of offenders who reoffend",2009,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","10 to 14","Juvenile",21.1,114,24
"Percentage of offenders who reoffend",2009,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","10 to 14","Juvenile",27.9,247,69
"Percentage of offenders who reoffend",2009,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","10 to 14","Juvenile",2,99,2
"Percentage of offenders who reoffend",2009,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","10 to 14","Juvenile",32.1,28,9
"Percentage of offenders who reoffend",2009,"Year","White","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","10 to 14","Juvenile",27.4,4596,1261
"Percentage of offenders who reoffend",2009,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","15 to 17","Juvenile",24.3,259,63
"Percentage of offenders who reoffend",2009,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","15 to 17","Juvenile",38.9,496,193
"Percentage of offenders who reoffend",2009,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","15 to 17","Juvenile",6.8,146,10
"Percentage of offenders who reoffend",2009,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","15 to 17","Juvenile",16.3,43,7
"Percentage of offenders who reoffend",2009,"Year","White","White/Black/Asian/Other/Not Recorded","E12000006","East of England","Region","15 to 17","Juvenile",32.3,8375,2705
"Percentage of offenders who reoffend",2009,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","10 to 14","Juvenile",14.3,126,18
"Percentage of offenders who reoffend",2009,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","10 to 14","Juvenile",36.6,257,94
"Percentage of offenders who reoffend",2009,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","10 to 14","Juvenile",15.7,343,54
"Percentage of offenders who reoffend",2009,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","10 to 14","Juvenile",9.5,21,2
"Percentage of offenders who reoffend",2009,"Year","White","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","10 to 14","Juvenile",31.2,5969,1865
"Percentage of offenders who reoffend",2009,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","15 to 17","Juvenile",32.9,368,121
"Percentage of offenders who reoffend",2009,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","15 to 17","Juvenile",34.8,515,179
"Percentage of offenders who reoffend",2009,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","15 to 17","Juvenile",16.3,399,65
"Percentage of offenders who reoffend",2009,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","15 to 17","Juvenile",19.1,89,17
"Percentage of offenders who reoffend",2009,"Year","White","White/Black/Asian/Other/Not Recorded","E12000008","South East","Region","15 to 17","Juvenile",33.5,11791,3952
"Percentage of offenders who reoffend",2009,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",22.3,251,56
"Percentage of offenders who reoffend",2009,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",35.9,223,80
"Percentage of offenders who reoffend",2009,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",3.5,200,7
"Percentage of offenders who reoffend",2009,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",8.3,12,1
"Percentage of offenders who reoffend",2009,"Year","White","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","10 to 14","Juvenile",33.4,4887,1634
"Percentage of offenders who reoffend",2009,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",22.1,520,115
"Percentage of offenders who reoffend",2009,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",42.1,439,185
"Percentage of offenders who reoffend",2009,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",8.1,198,16
"Percentage of offenders who reoffend",2009,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",22.6,31,7
"Percentage of offenders who reoffend",2009,"Year","White","White/Black/Asian/Other/Not Recorded","E12000003","Yorkshire and The Humber","Region","15 to 17","Juvenile",35.4,8522,3019
"Percentage of offenders who reoffend",2010,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",15.9,44,7
"Percentage of offenders who reoffend",2010,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",20,15,3
"Percentage of offenders who reoffend",2010,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",3,33,1
"Percentage of offenders who reoffend",2010,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",0,3,0
"Percentage of offenders who reoffend",2010,"Year","White","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","10 to 14","Juvenile",30.9,2408,745
"Percentage of offenders who reoffend",2010,"Year","Asian","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",24.6,69,17
"Percentage of offenders who reoffend",2010,"Year","Black","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",31.8,44,14
"Percentage of offenders who reoffend",2010,"Year","Not Recorded","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",20.7,29,6
"Percentage of offenders who reoffend",2010,"Year","Other","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",0,14,0
"Percentage of offenders who reoffend",2010,"Year","White","White/Black/Asian/Other/Not Recorded","E12000001","North East","Region","15 to 17","Juvenile",40.6,4726,1920
