"Title","Police workforce"
"Location","England and Wales"
"Time period","2007 to 2016"
"Data source","Home Office"
"Data source link","https://www.gov.uk/government/statistics/police-workforce-england-and-wales-31-march-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-02-28"
"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Gender","Gender_type","Rank","Rank_type","Geography","Geography_type","FTE","Headcount","Population by ethnicity, gender, and PFA (based on 2011 Census)","Rate per 100,000 population by ethnicity, gender, and PFA (Based on FTE except Special Constables)","Proportion of workforce of this ethnicity in this aggregated rank, in this year, and this PFA (excludes unreported)","Proportion of population of this ethnicity in this PFA (based on 2011 Census)"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Bedfordshire","Police Force Area","0","0","18,456","0","0%","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","British Transport Police","Police Force Area","0","0","N/A","N/A","0%","N/A"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cambridgeshire","Police Force Area","0","0","16,029","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cheshire","Police Force Area","0","0","10,423","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cleveland","Police Force Area","0","0","5,762","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Cumbria","Police Force Area","0","0","2,504","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Derbyshire","Police Force Area","0","0","14,351","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Devon & Cornwall","Police Force Area","0","0","15,645","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Dorset","Police Force Area","0","0","9,507","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Durham","Police Force Area","0","0","4,240","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Dyfed-Powys","Police Force Area","0","0","3,262","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Essex","Police Force Area","0","0","27,635","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Gloucestershire","Police Force Area","0","0","8,661","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Greater Manchester","Police Force Area","0","0","60,710","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Gwent","Police Force Area","0","0","5,547","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Hampshire","Police Force Area","0","0","30,905","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Hertfordshire","Police Force Area","0","0","27,497","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Humberside","Police Force Area","0","0","8,185","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Kent","Police Force Area","0","0","27,283","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Lancashire","Police Force Area","0","0","16,300","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Leicestershire","Police Force Area","0","0","20,520","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Lincolnshire","Police Force Area","0","0","6,190","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","London, City of","Police Force Area","0","0","N/A","N/A","0%","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Merseyside","Police Force Area","0","0","20,954","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","0","0","404,990","0","0%","5%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Norfolk","Police Force Area","0","0","10,027","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","North Wales","Police Force Area","0","0","4,950","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","North Yorkshire","Police Force Area","0","0","7,456","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Northamptonshire","Police Force Area","0","0","14,182","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Northumbria","Police Force Area","0","0","12,447","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","0","0","30,981","0","0%","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","South Wales","Police Force Area","0","0","17,762","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","South Yorkshire","Police Force Area","0","0","20,791","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Staffordshire","Police Force Area","0","0","14,095","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Suffolk","Police Force Area","0","0","12,472","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Surrey","Police Force Area","0","0","23,554","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Sussex","Police Force Area","0","0","30,036","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Thames Valley","Police Force Area","0","0","55,986","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Warwickshire","Police Force Area","0","0","7,949","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","West Mercia","Police Force Area","0","0","13,466","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","West Midlands","Police Force Area","0","0","96,204","0","0%","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","West Yorkshire","Police Force Area","0","0","48,126","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Wiltshire","Police Force Area","0","0","9,794","0","0%","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","All","All","All - including BTP","Police Force Area","1,380","1,609","956,837","144.19","1%","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","All - including BTP","Police Force Area","1","1","956,837","0.1","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Avon & Somerset","Police Force Area","0","0","15,380","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Bedfordshire","Police Force Area","0","0","8,753","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","British Transport Police","Police Force Area","0","0","N/A","N/A","N/A","N/A"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Cambridgeshire","Police Force Area","0","0","12,572","0","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Cheshire","Police Force Area","0","0","5,230","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Cleveland","Police Force Area","0","0","4,434","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Cumbria","Police Force Area","0","0","1,605","0","N/A","0%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Derbyshire","Police Force Area","0","0","7,281","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Devon & Cornwall","Police Force Area","0","0","9,467","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Dorset","Police Force Area","0","0","5,995","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Durham","Police Force Area","0","0","3,030","0","N/A","0%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Dyfed-Powys","Police Force Area","0","0","2,008","0","N/A","0%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Essex","Police Force Area","0","0","15,374","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Gloucestershire","Police Force Area","0","0","3,004","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Greater Manchester","Police Force Area","0","0","53,504","0","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Gwent","Police Force Area","0","0","3,569","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Hampshire","Police Force Area","0","0","20,911","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Hertfordshire","Police Force Area","0","0","15,550","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Humberside","Police Force Area","0","0","7,493","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Kent","Police Force Area","0","0","15,636","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Lancashire","Police Force Area","0","0","10,397","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Leicestershire","Police Force Area","0","0","19,110","0","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Lincolnshire","Police Force Area","0","0","2,839","0","N/A","0%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","London, City of","Police Force Area","0","0","N/A","N/A","N/A","6%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Merseyside","Police Force Area","0","0","21,529","0","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Metropolitan Police","Police Force Area","0","0","404,874","0","N/A","5%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Norfolk","Police Force Area","0","0","5,425","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","North Wales","Police Force Area","0","0","4,450","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","North Yorkshire","Police Force Area","0","0","6,233","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Northamptonshire","Police Force Area","0","0","5,444","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Northumbria","Police Force Area","0","0","17,871","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Nottinghamshire","Police Force Area","0","0","15,465","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","South Wales","Police Force Area","0","0","18,889","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","South Yorkshire","Police Force Area","0","0","24,745","0","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Staffordshire","Police Force Area","0","0","7,376","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Suffolk","Police Force Area","0","0","4,670","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Surrey","Police Force Area","0","0","18,687","0","N/A","2%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Sussex","Police Force Area","0","0","16,352","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Thames Valley","Police Force Area","1","1","32,586","3.07","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","Warwickshire","Police Force Area","0","0","4,647","0","N/A","1%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","West Mercia","Police Force Area","0","0","5,657","0","N/A","0%"
"Rate per population","2016","As at 31/3","Other","ONS 2001 5+1","All","All","Chief Inspector","Detailed rank data","West Midlands","Police Force Area","0","0","63,498","0","N/A","2%"
