"Title","Pupil progress (‘Progress 8’) between ages 11 and 16 (key stage 2 to key stage 4)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","-"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Admission Basis","Type of School","SEN","Religious character","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","No religious character","0.36","8192","0.34","0.38"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","No religious character","0.82","644","0.73","0.9"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","No religious character","0.12","204122","0.12","0.13"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","-0.09","8069","-0.11","-0.06"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.08","479","-0.01","0.18"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.42","742","0.34","0.49"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.15","613","0.06","0.23"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.71","46","0.4","1.02"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","-0.01","10259","-0.03","0.01"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","-0.21","4151","-0.24","-0.18"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","-0.03","266","-0.16","0.09"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.31","423","0.21","0.41"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","-0.01","355","-0.12","0.1"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.67","26","0.27","1.08"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","-0.13","5398","-0.16","-0.1"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.05","3918","0.02","0.08"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.22","213","0.08","0.37"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.55","319","0.44","0.67"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.36","258","0.23","0.49"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.75","20","0.29","1.22"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Other Christian faith schools","0.13","4861","0.1","0.16"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.01","37295","0","0.02"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.08","2498","0.04","0.13"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.46","3039","0.42","0.5"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.31","4629","0.28","0.34"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.61","124","0.42","0.8"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.08","48726","0.07","0.09"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","-0.11","18184","-0.12","-0.09"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","-0.02","1206","-0.08","0.04"
"Average Progress 8 score","2016","Academic year","Asian","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.31","1592","0.26","0.36"
"Average Progress 8 score","2016","Academic year","Black","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.14","2133","0.1","0.19"
"Average Progress 8 score","2016","Academic year","Chinese","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.49","53","0.2","0.77"
"Average Progress 8 score","2016","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","-0.04","23734","-0.06","-0.03"
"Average Progress 8 score","2016","Academic year","White","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.12","19111","0.11","0.14"
"Average Progress 8 score","2016","Academic year","Mixed","White/Mixed/Asian/Black/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","Roman Catholic schools","0.18","1292","0.12","0.24"
