"Title","Science attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","21"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","42"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","87","%","31"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","5"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","17"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","5"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","36"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","47"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","5"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","26"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","30"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","20"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
