"Title"," EBacc achievement by ethnicity, gender and area"
"Location","England"
"Time period","2015 to 2016"
"Data source","Revised GCSE and equivalent results in England: 2015 to 2016"
"Source","https://ethnicity-facts-and-figures.herokuapp.com"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval","Notes","Boys-Value","Boys-Denominator","Notes","Girls-Value","Girls-Denominator","Notes"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Bexley","Local Authority","E09000004","All pupils","All pupils","58","40","NA","NA","","64","22","","50","18",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Brent","Local Authority","E09000005","All pupils","All pupils","44","9","NA","NA","","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Bromley","Local Authority","E09000006","All pupils","All pupils","64","36","NA","NA","","57","21","","73","15",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Croydon","Local Authority","E09000008","All pupils","All pupils","62","21","NA","NA","","38","8","","77","13",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Ealing","Local Authority","E09000009","All pupils","All pupils","x","5","NA","NA","Suppressed",".","0","Not applicable","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Enfield","Local Authority","E09000010","All pupils","All pupils","65","20","NA","NA","","56","9","","73","11",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Greenwich","Local Authority","E09000011","All pupils","All pupils","54","24","NA","NA","","46","13","","64","11",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Harrow","Local Authority","E09000015","All pupils","All pupils","73","11","NA","NA","","x","5","Suppressed","x","6","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Havering","Local Authority","E09000016","All pupils","All pupils","55","11","NA","NA","","x","7","Suppressed","x","4","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Hillingdon","Local Authority","E09000017","All pupils","All pupils","42","12","NA","NA","","x","6","Suppressed","x","6","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Hounslow","Local Authority","E09000018","All pupils","All pupils","x","5","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","70","23","NA","NA","","x","11","Suppressed","x","12","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Merton","Local Authority","E09000024","All pupils","All pupils","x","6","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Redbridge","Local Authority","E09000026","All pupils","All pupils","70","20","NA","NA","","x","11","Suppressed","x","9","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","67","12","NA","NA","","x","7","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Sutton","Local Authority","E09000029","All pupils","All pupils","73","41","NA","NA","","65","23","","83","18",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Waltham Forest","Local Authority","E09000031","All pupils","All pupils","14","22","NA","NA","","x","10","Suppressed","x","12","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Bracknell Forest","Local Authority","E06000036","All pupils","All pupils","x","4","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Brighton and Hove","Local Authority","E06000043","All pupils","All pupils","x","3","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Buckinghamshire","Local Authority","E10000002","All pupils","All pupils","67","18","NA","NA","","x","10","Suppressed","x","8","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","East Sussex","Local Authority","E10000011","All pupils","All pupils","56","9","NA","NA","","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Hampshire","Local Authority","E10000014","All pupils","All pupils","54","35","NA","NA","","54","26","","56","9",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","x","3","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Kent","Local Authority","E10000016","All pupils","All pupils","66","64","NA","NA","","70","33","","61","31",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Medway","Local Authority","E06000035","All pupils","All pupils","73","11","NA","NA","","x","5","Suppressed","x","6","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","33","15","NA","NA","","x","11","Suppressed","x","4","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","31","26","NA","NA","","x","14","Suppressed","x","12","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Portsmouth","Local Authority","E06000044","All pupils","All pupils","x","7","NA","NA","Suppressed","x","4","Suppressed","100","3",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Reading","Local Authority","E06000038","All pupils","All pupils","x","21","NA","NA","Suppressed","x","12","Suppressed","x","9","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Slough","Local Authority","E06000039","All pupils","All pupils","x","5","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Southampton","Local Authority","E06000045","All pupils","All pupils","56","9","NA","NA","","x","4","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Surrey","Local Authority","E10000030","All pupils","All pupils","64","44","NA","NA","","56","25","","74","19",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","West Berkshire","Local Authority","E06000037","All pupils","All pupils","50","12","NA","NA","","x","7","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","West Sussex","Local Authority","E10000032","All pupils","All pupils","42","12","NA","NA","","x","5","Suppressed","x","7","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","63","8","NA","NA","","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Wokingham","Local Authority","E06000041","All pupils","All pupils","60","10","NA","NA","","x","4","Suppressed","x","6","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","x","x","NA","NA","Suppressed","x","x","Suppressed","x","3","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Bournemouth","Local Authority","E06000028","All pupils","All pupils","x","7","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","27","15","NA","NA","","x","11","Suppressed","x","4","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Cornwall","Local Authority","E06000052","All pupils","All pupils","x","x","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Devon","Local Authority","E10000008","All pupils","All pupils","54","13","NA","NA","","x","5","Suppressed","x","8","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Dorset","Local Authority","E10000009","All pupils","All pupils","46","11","NA","NA","","x","3","Suppressed","x","8","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","65","23","NA","NA","","x","6","Suppressed","x","17","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils",".","0","NA","NA","Not applicable",".","0","Not applicable",".","0","Not applicable"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","North Somerset","Local Authority","E06000024","All pupils","All pupils","x","6","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Plymouth","Local Authority","E06000026","All pupils","All pupils","31","13","NA","NA","","x","8","Suppressed","x","5","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Poole","Local Authority","E06000029","All pupils","All pupils","x","5","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Somerset","Local Authority","E10000027","All pupils","All pupils","27","11","NA","NA","","x","3","Suppressed","x","8","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","x","6","NA","NA","Suppressed","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Swindon","Local Authority","E06000030","All pupils","All pupils","40","10","NA","NA","","x","x","Suppressed","x","x","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Torbay","Local Authority","E06000027","All pupils","All pupils","63","8","NA","NA","","x","4","Suppressed","x","4","Suppressed"
"Percentage achieving the English Baccalaureate","2016","Academic year","Chinese","5+1","Wiltshire","Local Authority","E06000054","All pupils","All pupils","x","6","NA","NA","Suppressed","x","3","Suppressed","100","3",""
"Percentage achieving the English Baccalaureate","2016","Academic year","White","18+1 (Major)","All - England","Country","E92000001","All pupils","All pupils","24","422763","NA","NA","","19","215354","","29","207409",""
"Percentage achieving the English Baccalaureate","2016","Academic year","Mixed","18+1 (Major)","All - England","Country","E92000001","All pupils","All pupils","27","22868","NA","NA","","22","11535","","32","11333",""
