"Title","Mathematics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-04"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","58"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","76"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","56"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","68","%","158"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","84","%","31"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","62","%","66"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","35"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","71"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","102"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","71"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","22"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","88"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","21"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","21"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","25"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","9"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","91"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","211"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","34"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","27"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","46"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","75"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","72"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","469"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","65","%","17"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","430"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","155"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","65","%","31"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","90","%","30"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","27"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","17"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","783"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","126"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","778"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","64","%","604"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","68","%","394"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","52"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","16"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","121"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","62","%","149"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","199"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","43"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","30"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","39"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","1664"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","54","%","216"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","67","%","60"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","15"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","68","%","28"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","682"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","63","%","526"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Asian","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
