"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Income","Geography_code","Geography_name","Geography_type","Age","Value","Numerator","Population estimate"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000004 ","Bexley","Local Authority","All Age Groups","26.3","187","17.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000005 ","Brent","Local Authority","All Age Groups","69.1","655","62.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000006 ","Bromley","Local Authority","All Age Groups","27.6","270","14.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000007 ","Camden","Local Authority","All Age Groups","49.7","548","33.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000008 ","Croydon","Local Authority","All Age Groups","63.8","873","43.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000009 ","Ealing","Local Authority","All Age Groups","64.9","648","49.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000010 ","Enfield","Local Authority","All Age Groups","58","415","37.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000011 ","Greenwich","Local Authority","All Age Groups","47.7","410","36.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000012 ","Hackney","Local Authority","All Age Groups","50.5","882","43.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000013 ","Hammersmith and Fulham","Local Authority","All Age Groups","51","511","31.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000014 ","Haringey","Local Authority","All Age Groups","58.5","505","38.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000015 ","Harrow","Local Authority","All Age Groups","64","226","56.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000016 ","Havering","Local Authority","All Age Groups","16.3","101","11.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000017 ","Hillingdon","Local Authority","All Age Groups","42.4","278","38.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000018 ","Hounslow","Local Authority","All Age Groups","51.9","414","47.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000019 ","Islington","Local Authority","All Age Groups","49.4","628","32.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000020 ","Kensington and Chelsea","Local Authority","All Age Groups","55.9","419","29.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000021 ","Kingston upon Thames","Local Authority","All Age Groups","31.6","109","25"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000022 ","Lambeth","Local Authority","All Age Groups","65.4","916","41.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000023 ","Lewisham","Local Authority","All Age Groups","63.3","793","44.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000024 ","Merton","Local Authority","All Age Groups","52.4","231","34.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000025 ","Newham","Local Authority","All Age Groups","76.7","568","69.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000026 ","Redbridge","Local Authority","All Age Groups","54.2","207","56.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000027 ","Richmond upon Thames","Local Authority","All Age Groups","26.5","131","13.6"
