"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","86","%","51"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","86","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","72","%","106"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","75","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","78","%","96"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","82","%","88"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","86","%","70"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","83","%","513"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","78","%","199"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","79","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","72","%","417"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","76","%","407"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","81","%","117"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","83","%","675"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","77","%","86"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","71","%","184"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","74","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","81","%","218"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","78","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","80","%","244"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","81","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","79","%","86"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","78","%","63"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","78","%","456"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","85","%","867"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","78","%","149"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","72","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","75","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","76","%","134"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","76","%","155"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","73","%","375"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","85","%","84"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","74","%","81"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","84","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","76","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","76","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","80","%","44"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","80","%","105"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","77","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","78","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","77","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","75","%","253"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","72","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","83","%","271"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","79","%","38"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","84","%","68"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","73","%","1256"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","73","%","213"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","75","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","75","%","344"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","75","%","204"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","73","%","229"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","78","%","125"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","78","%","283"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","78","%","114"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","82","%","66"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","74","%","460"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","86","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","86","%","66"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","79","%","91"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","77","%","64"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","70","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","92","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","72","%","109"
