"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","74","%","282"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","71","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","71","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","64","%","348"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","65","%","586"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","72","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","68","%","220"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","72","%","268"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","66","%","398"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","64","%","310"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","65","%","133"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","68","%","303"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","65","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","63","%","201"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","66","%","185"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","72","%","373"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","66","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","75","%","199"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","65","%","297"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","68","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","73","%","66"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","79","%","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","64","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","55","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","74","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","74","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","79","%","61"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","59","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","74","%","61"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","66","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","64","%","137"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","68","%","38"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","62","%","140"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","69","%","178"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","56","%","202"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","66","%","98"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","53","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","60","%","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","67","%","51"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","71","%","70"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","72","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","58","%","266"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","71","%","91"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","55","%","51"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","58","%","96"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","61","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","61","%","69"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","61","%","428"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","69","%","88"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","59","%","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","58","%","106"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","72","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","62","%","121"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","62","%","182"
