"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","70","","413"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","77","","425"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","81","","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","88","","193"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","79","","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","80","","257"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","76","","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","77","","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","77","","392"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","74","","445"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","84","","155"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","76","","554"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","76","","300"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","79","","272"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","71","","311"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","80","","337"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","77","","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","84","","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","77","","136"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","81","","360"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","75","","282"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","87","","310"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","66","","175"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","82","","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","81","","228"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","77","","269"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","80","","162"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","75","","279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","78","","351"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","74","","244"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","81","","276"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","82","","222"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","77","","159"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","76","","42"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","81","","58"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","80","%","65"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","75","","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","75","","67"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","63","","59"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","69","","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","79","","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","79","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","!","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","83","","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","86","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","72","","132"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","67","","216"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","82","","60"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","77","","367"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","76","","85"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","72","","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","75","","85"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","70","","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","82","","146"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","76","","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","91","","57"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","77","","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","75","","134"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","69","","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","83","","75"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","86","","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","72","","446"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","81","","142"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","79","","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","85","","59"
