"Title","Writing attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/1/17"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Lewisham","E09000023","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","73","%","309"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Newham","E09000025","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","157"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Southwark","E09000028","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","200"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Tower Hamlets","E09000030","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","119"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Wandsworth","E09000032","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","183"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Westminster","E09000033","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","86"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Barking and Dagenham","E09000002","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","152"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Barnet","E09000003","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","243"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Bexley","E09000004","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","108"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Brent","E09000005","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","138"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Bromley","E09000006","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","236"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Croydon","E09000008","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","367"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Ealing","E09000009","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","227"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Enfield","E09000010","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","260"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","181"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","138"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","106"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","234"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","144"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","105"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","48","%","130"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","180"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","137"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","124"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","212"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","38"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","152"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","245"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","128"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","268"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","17"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","503"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","101"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","137"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","249"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","67"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","120"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","97"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","93"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","422"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","45"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","207"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","58"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","71"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","51","%","43"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","48","%","64"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","51","%","211"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","79"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","88"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","47"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","161"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","54"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","36"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","75","%","32"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","77"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","77"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","83"
